arquivo,predicao_idx,etnia_predita,confianca
10_0_0_20170110224416035.jpg.chip.jpg,6,White,1.0
10_0_0_20170110224500062.jpg.chip.jpg,6,White,0.9985467791557312
10_0_0_20170110224524253.jpg.chip.jpg,6,White,1.0
10_0_0_20170110224549512.jpg.chip.jpg,3,Latino_Hispanic,0.9089478850364685
10_0_0_20170110224725285.jpg.chip.jpg,6,White,0.9999985694885254
10_0_0_20170110224757882.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225013755.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225035898.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225227587.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225243501.jpg.chip.jpg,6,White,0.9614092111587524
10_0_0_20170110225246490.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225252799.jpg.chip.jpg,6,White,0.6102971434593201
10_0_0_20170110225402690.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225414790.jpg.chip.jpg,6,White,0.67536860704422
10_0_0_20170110225417177.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225421531.jpg.chip.jpg,6,White,0.9999998807907104
10_0_0_20170110225442428.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225444491.jpg.chip.jpg,6,White,0.569267749786377
10_0_0_20170110225451638.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225502403.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225505288.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225518663.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225528484.jpg.chip.jpg,3,Latino_Hispanic,0.9992823004722595
10_0_0_20170110225537307.jpg.chip.jpg,6,White,0.9294643402099609
10_0_0_20170110225546130.jpg.chip.jpg,6,White,1.0
10_0_0_20170110225557604.jpg.chip.jpg,6,White,0.9999984502792358
10_0_0_20170110225601897.jpg.chip.jpg,6,White,0.6048254370689392
10_0_0_20170116201102149.jpg.chip.jpg,6,White,0.9952868223190308
10_0_0_20170116201328751.jpg.chip.jpg,6,White,1.0
10_0_0_20170116201337172.jpg.chip.jpg,6,White,0.9999998807907104
10_0_0_20170117135444407.jpg.chip.jpg,1,East Asian,1.0
10_0_0_20170117143048181.jpg.chip.jpg,6,White,0.9999997615814209
10_0_0_20170117175625724.jpg.chip.jpg,6,White,0.9999996423721313
10_0_0_20170120220628194.jpg.chip.jpg,6,White,1.0
10_0_1_20170104010841239.jpg.chip.jpg,0,Black,0.8125977516174316
10_0_1_20170110220507258.jpg.chip.jpg,0,Black,0.9999847412109375
10_0_1_20170110220523360.jpg.chip.jpg,3,Latino_Hispanic,0.9999158382415771
10_0_1_20170110223455893.jpg.chip.jpg,3,Latino_Hispanic,0.9442956447601318
10_0_1_20170110223848885.jpg.chip.jpg,6,White,0.9498278498649597
10_0_1_20170110225121326.jpg.chip.jpg,0,Black,1.0
10_0_1_20170110225339066.jpg.chip.jpg,0,Black,0.9999994039535522
10_0_1_20170116225209209.jpg.chip.jpg,0,Black,1.0
10_0_2_20170110224230094.jpg.chip.jpg,5,Southeast Asian,0.9993647933006287
10_0_2_20170116162109013.jpg.chip.jpg,1,East Asian,0.9999998807907104
10_0_3_20161220215952636.jpg.chip.jpg,2,Indian,0.9999996423721313
10_0_3_20170104225233504.jpg.chip.jpg,3,Latino_Hispanic,0.5159280896186829
10_0_3_20170104225238736.jpg.chip.jpg,2,Indian,0.9999998807907104
10_0_3_20170105175322885.jpg.chip.jpg,2,Indian,1.0
10_0_4_20161221192738446.jpg.chip.jpg,6,White,0.6502158045768738
10_0_4_20170103200335831.jpg.chip.jpg,6,White,0.9958646297454834
10_0_4_20170103200409638.jpg.chip.jpg,3,Latino_Hispanic,0.9999984502792358
10_0_4_20170103200443015.jpg.chip.jpg,3,Latino_Hispanic,0.9999252557754517
10_0_4_20170103200501766.jpg.chip.jpg,3,Latino_Hispanic,0.9854879975318909
10_0_4_20170103201924664.jpg.chip.jpg,3,Latino_Hispanic,0.7844730019569397
10_0_4_20170103202338152.jpg.chip.jpg,6,White,0.5441427230834961
10_0_4_20170103212521420.jpg.chip.jpg,3,Latino_Hispanic,0.9861552119255066
10_0_4_20170103223451479.jpg.chip.jpg,3,Latino_Hispanic,0.39463984966278076
10_0_4_20170104010810728.jpg.chip.jpg,1,East Asian,0.9999978542327881
10_1_0_20161220222001459.jpg.chip.jpg,6,White,0.9804240465164185
10_1_0_20170103175323250.jpg.chip.jpg,6,White,0.982223629951477
10_1_0_20170103200654246.jpg.chip.jpg,6,White,1.0
10_1_0_20170109201728056.jpg.chip.jpg,6,White,1.0
10_1_0_20170109202251032.jpg.chip.jpg,3,Latino_Hispanic,0.728267252445221
10_1_0_20170109202346880.jpg.chip.jpg,6,White,1.0
10_1_0_20170109203218966.jpg.chip.jpg,6,White,1.0
10_1_0_20170109203245653.jpg.chip.jpg,6,White,0.6772990226745605
10_1_0_20170109203357787.jpg.chip.jpg,6,White,1.0
10_1_0_20170109203427416.jpg.chip.jpg,6,White,1.0
10_1_0_20170109203438428.jpg.chip.jpg,6,White,1.0
10_1_0_20170109203501969.jpg.chip.jpg,6,White,1.0
10_1_0_20170109203512075.jpg.chip.jpg,6,White,0.6164076328277588
10_1_0_20170109203556029.jpg.chip.jpg,6,White,1.0
10_1_0_20170109203608654.jpg.chip.jpg,6,White,1.0
10_1_0_20170109203642966.jpg.chip.jpg,6,White,0.5736547112464905
10_1_0_20170109203653735.jpg.chip.jpg,6,White,1.0
10_1_0_20170109203759972.jpg.chip.jpg,6,White,1.0
10_1_0_20170109203905538.jpg.chip.jpg,3,Latino_Hispanic,0.5703327655792236
10_1_0_20170109203917216.jpg.chip.jpg,6,White,1.0
10_1_0_20170109203924076.jpg.chip.jpg,6,White,0.7424615621566772
10_1_0_20170109204148144.jpg.chip.jpg,6,White,1.0
10_1_0_20170109204244904.jpg.chip.jpg,6,White,0.5177126526832581
10_1_0_20170109204255055.jpg.chip.jpg,6,White,1.0
10_1_0_20170109204259563.jpg.chip.jpg,6,White,0.6362788081169128
10_1_0_20170109204338404.jpg.chip.jpg,3,Latino_Hispanic,0.9996441602706909
10_1_0_20170109204422889.jpg.chip.jpg,6,White,0.5842121243476868
10_1_0_20170109204435809.jpg.chip.jpg,6,White,0.8040059208869934
10_1_0_20170109204502951.jpg.chip.jpg,6,White,1.0
10_1_0_20170109204617417.jpg.chip.jpg,6,White,1.0
10_1_0_20170109204746535.jpg.chip.jpg,6,White,1.0
10_1_0_20170109204844109.jpg.chip.jpg,3,Latino_Hispanic,0.6432636976242065
10_1_0_20170109204859493.jpg.chip.jpg,3,Latino_Hispanic,0.9999982118606567
10_1_0_20170109204931156.jpg.chip.jpg,6,White,0.4952959716320038
10_1_0_20170109205003280.jpg.chip.jpg,6,White,0.8424018621444702
10_1_0_20170109205134282.jpg.chip.jpg,6,White,0.5786235928535461
10_1_0_20170109205141310.jpg.chip.jpg,6,White,0.5335266590118408
10_1_0_20170109205208368.jpg.chip.jpg,6,White,1.0
10_1_0_20170110220649364.jpg.chip.jpg,6,White,1.0
10_1_1_20170109202938302.jpg.chip.jpg,0,Black,0.5854123830795288
10_1_1_20170109203348828.jpg.chip.jpg,3,Latino_Hispanic,0.9981166124343872
10_1_1_20170109203520178.jpg.chip.jpg,5,Southeast Asian,0.9999871253967285
10_1_1_20170109203522559.jpg.chip.jpg,1,East Asian,0.9905015230178833
10_1_1_20170109204636561.jpg.chip.jpg,0,Black,1.0
10_1_1_20170110225155603.jpg.chip.jpg,0,Black,1.0
10_1_1_20170116225209209.jpg.chip.jpg,0,Black,1.0
10_1_1_20170117134313205.jpg.chip.jpg,6,White,1.0
10_1_2_20170103201007646.jpg.chip.jpg,3,Latino_Hispanic,0.9300835728645325
10_1_2_20170104005417671.jpg.chip.jpg,5,Southeast Asian,0.7568950653076172
10_1_2_20170109201545634.jpg.chip.jpg,1,East Asian,1.0
10_1_2_20170109205037024.jpg.chip.jpg,5,Southeast Asian,0.9980289340019226
10_1_2_20170116175840105.jpg.chip.jpg,1,East Asian,1.0
10_1_3_20170104221633430.jpg.chip.jpg,3,Latino_Hispanic,0.9206465482711792
10_1_3_20170104221645430.jpg.chip.jpg,3,Latino_Hispanic,0.9825328588485718
10_1_3_20170104221711437.jpg.chip.jpg,2,Indian,1.0
10_1_3_20170109203848078.jpg.chip.jpg,2,Indian,1.0
10_1_3_20170109205323078.jpg.chip.jpg,6,White,0.49229395389556885
10_1_3_20170112211048149.jpg.chip.jpg,6,White,0.8950666189193726
10_1_3_20170117144247699.jpg.chip.jpg,3,Latino_Hispanic,0.7048093676567078
10_1_3_20170119150820222.jpg.chip.jpg,3,Latino_Hispanic,0.7032651305198669
10_1_4_20161223225854867.jpg.chip.jpg,6,White,1.0
10_1_4_20161223225900460.jpg.chip.jpg,3,Latino_Hispanic,0.5566986203193665
10_1_4_20170103200950879.jpg.chip.jpg,3,Latino_Hispanic,0.9385520219802856
10_1_4_20170104005649671.jpg.chip.jpg,3,Latino_Hispanic,0.5633584260940552
10_1_4_20170117195152197.jpg.chip.jpg,6,White,0.9999086856842041
110_0_0_20170112213500903.jpg.chip.jpg,6,White,0.9999994039535522
110_0_2_20170112223734562.jpg.chip.jpg,6,White,0.29473698139190674
110_1_0_20170120134701015.jpg.chip.jpg,6,White,1.0
110_1_1_20170110155201038.jpg.chip.jpg,0,Black,0.6602973937988281
110_1_3_20170110155139762.jpg.chip.jpg,6,White,0.5597044825553894
111_1_0_20170120134646399.jpg.chip.jpg,6,White,1.0
115_1_0_20170120134725990.jpg.chip.jpg,6,White,1.0
115_1_0_20170120134725991.jpg.chip.jpg,6,White,1.0
115_1_1_20170112213257263.jpg.chip.jpg,0,Black,0.9857999086380005
116_1_0_20170112213001988.jpg.chip.jpg,5,Southeast Asian,0.35697194933891296
116_1_0_20170120134921760.jpg.chip.jpg,6,White,0.9999995231628418
116_1_2_20170112220255503.jpg.chip.jpg,1,East Asian,1.0
116_1_3_20170120134744096.jpg.chip.jpg,2,Indian,0.9971485733985901
11_0_0_20170103200509559.jpg.chip.jpg,6,White,0.9999874830245972
11_0_0_20170103200824775.jpg.chip.jpg,3,Latino_Hispanic,0.9949575066566467
11_0_0_20170104012556563.jpg.chip.jpg,6,White,0.9999477863311768
11_0_0_20170110220408722.jpg.chip.jpg,6,White,1.0
11_0_0_20170110220453002.jpg.chip.jpg,6,White,1.0
11_0_0_20170110220500946.jpg.chip.jpg,6,White,0.5181357860565186
11_0_0_20170110220518578.jpg.chip.jpg,6,White,1.0
11_0_0_20170110220657089.jpg.chip.jpg,6,White,0.9931116104125977
11_0_0_20170110220710576.jpg.chip.jpg,6,White,1.0
11_0_0_20170110224233654.jpg.chip.jpg,3,Latino_Hispanic,0.6592785120010376
11_0_0_20170110224340941.jpg.chip.jpg,6,White,1.0
11_0_0_20170110224408700.jpg.chip.jpg,1,East Asian,0.9870548248291016
11_0_0_20170110224505551.jpg.chip.jpg,6,White,1.0
11_0_0_20170110224606036.jpg.chip.jpg,6,White,1.0
11_0_0_20170110224742037.jpg.chip.jpg,6,White,1.0
11_0_0_20170110224755272.jpg.chip.jpg,6,White,1.0
11_0_0_20170110225254975.jpg.chip.jpg,6,White,1.0
11_0_0_20170110225327724.jpg.chip.jpg,3,Latino_Hispanic,0.9840700626373291
11_0_0_20170110225435539.jpg.chip.jpg,6,White,1.0
11_0_0_20170110225459361.jpg.chip.jpg,6,White,1.0
11_0_0_20170110232511893.jpg.chip.jpg,6,White,1.0
11_0_1_20170103201136230.jpg.chip.jpg,3,Latino_Hispanic,0.9887653589248657
11_0_2_20170103200847287.jpg.chip.jpg,1,East Asian,0.9999998807907104
11_0_3_20170104013250186.jpg.chip.jpg,5,Southeast Asian,0.7514268159866333
11_0_3_20170104230222352.jpg.chip.jpg,2,Indian,0.9999998807907104
11_0_4_20170103200621488.jpg.chip.jpg,3,Latino_Hispanic,0.998764157295227
11_1_0_20170103200517422.jpg.chip.jpg,6,White,0.9975550770759583
11_1_0_20170109203319557.jpg.chip.jpg,6,White,0.9999744892120361
11_1_0_20170109203327397.jpg.chip.jpg,6,White,1.0
11_1_0_20170109203353740.jpg.chip.jpg,6,White,0.9941542744636536
11_1_0_20170109203400684.jpg.chip.jpg,6,White,1.0
11_1_0_20170109203422194.jpg.chip.jpg,6,White,0.5812726020812988
11_1_0_20170109203919852.jpg.chip.jpg,6,White,0.9981359243392944
11_1_0_20170109204030951.jpg.chip.jpg,6,White,1.0
11_1_0_20170109204123358.jpg.chip.jpg,6,White,1.0
11_1_0_20170109204523092.jpg.chip.jpg,6,White,0.9999829530715942
11_1_0_20170109204546617.jpg.chip.jpg,6,White,1.0
11_1_0_20170109204611305.jpg.chip.jpg,6,White,0.5291765332221985
11_1_0_20170109204614249.jpg.chip.jpg,6,White,1.0
11_1_0_20170109204641514.jpg.chip.jpg,6,White,0.5013778805732727
11_1_0_20170109204833458.jpg.chip.jpg,6,White,1.0
11_1_0_20170109204927071.jpg.chip.jpg,6,White,1.0
11_1_0_20170109205013531.jpg.chip.jpg,6,White,1.0
11_1_0_20170109205122664.jpg.chip.jpg,6,White,0.6795997023582458
11_1_0_20170109205125500.jpg.chip.jpg,6,White,0.9999998807907104
11_1_0_20170109205136852.jpg.chip.jpg,6,White,0.9404175281524658
11_1_0_20170109205211093.jpg.chip.jpg,6,White,0.569178581237793
11_1_0_20170109205214234.jpg.chip.jpg,6,White,1.0
11_1_0_20170109205216790.jpg.chip.jpg,6,White,0.7868682742118835
11_1_0_20170109205247087.jpg.chip.jpg,6,White,1.0
11_1_0_20170109205438571.jpg.chip.jpg,6,White,1.0
11_1_0_20170109205441860.jpg.chip.jpg,5,Southeast Asian,0.9995092153549194
11_1_0_20170110224810583.jpg.chip.jpg,3,Latino_Hispanic,0.6576569676399231
11_1_0_20170117133441179.jpg.chip.jpg,1,East Asian,0.9999992847442627
11_1_1_20170109203712835.jpg.chip.jpg,0,Black,0.9999998807907104
11_1_1_20170114033545468.jpg.chip.jpg,0,Black,1.0
11_1_2_20170104005111615.jpg.chip.jpg,1,East Asian,1.0
11_1_3_20170104222911112.jpg.chip.jpg,2,Indian,0.9999445676803589
11_1_3_20170104223632543.jpg.chip.jpg,2,Indian,0.9981977343559265
11_1_4_20161223225953124.jpg.chip.jpg,3,Latino_Hispanic,0.5093727111816406
11_1_4_20170103201747167.jpg.chip.jpg,3,Latino_Hispanic,0.8285244703292847
11_1_4_20170103212554964.jpg.chip.jpg,3,Latino_Hispanic,0.828062117099762
11_1_4_20170103233340363.jpg.chip.jpg,3,Latino_Hispanic,0.9609677791595459
11_1_4_20170104005813063.jpg.chip.jpg,3,Latino_Hispanic,0.9999998807907104
11_1_4_20170109201611941.jpg.chip.jpg,3,Latino_Hispanic,0.8926017880439758
12_0_0_20170103200900511.jpg.chip.jpg,6,White,1.0
12_0_0_20170103201859385.jpg.chip.jpg,6,White,0.9999879598617554
12_0_0_20170104013257914.jpg.chip.jpg,6,White,1.0
12_0_0_20170109213205384.jpg.chip.jpg,6,White,0.9400224685668945
12_0_0_20170110215606404.jpg.chip.jpg,6,White,1.0
12_0_0_20170110215739155.jpg.chip.jpg,6,White,1.0
12_0_0_20170110220108459.jpg.chip.jpg,6,White,1.0
12_0_0_20170110221819113.jpg.chip.jpg,6,White,1.0
12_0_0_20170110224603045.jpg.chip.jpg,6,White,0.9999998807907104
12_0_0_20170110224804208.jpg.chip.jpg,3,Latino_Hispanic,0.9999905824661255
12_0_0_20170110224833703.jpg.chip.jpg,6,White,1.0
12_0_0_20170110224843637.jpg.chip.jpg,6,White,1.0
12_0_0_20170110225028524.jpg.chip.jpg,6,White,1.0
12_0_0_20170110225257257.jpg.chip.jpg,3,Latino_Hispanic,0.9778087735176086
12_0_0_20170110225330874.jpg.chip.jpg,3,Latino_Hispanic,0.7609975337982178
12_0_0_20170110225348936.jpg.chip.jpg,6,White,0.5226218700408936
12_0_0_20170110225540554.jpg.chip.jpg,6,White,1.0
12_0_0_20170110225553717.jpg.chip.jpg,1,East Asian,1.0
12_0_0_20170110232735095.jpg.chip.jpg,6,White,0.9999998807907104
12_0_0_20170117133903517.jpg.chip.jpg,6,White,0.9999948740005493
12_0_0_20170117141849040.jpg.chip.jpg,6,White,1.0
12_0_0_20170117145849076.jpg.chip.jpg,6,White,1.0
12_0_0_20170117165940524.jpg.chip.jpg,3,Latino_Hispanic,0.714032769203186
12_0_0_20170117182308749.jpg.chip.jpg,6,White,0.9999998807907104
12_0_0_20170117190914091.jpg.chip.jpg,6,White,1.0
12_0_1_20170110224244673.jpg.chip.jpg,5,Southeast Asian,0.9643897414207458
12_0_1_20170110225335956.jpg.chip.jpg,0,Black,1.0
12_0_2_20161219212833549.jpg.chip.jpg,1,East Asian,0.9999997615814209
12_0_2_20170104012525810.jpg.chip.jpg,1,East Asian,0.9999998807907104
12_0_2_20170104013228314.jpg.chip.jpg,5,Southeast Asian,0.9999632835388184
12_0_2_20170105000510274.jpg.chip.jpg,5,Southeast Asian,0.9992343187332153
12_0_3_20170104013451506.jpg.chip.jpg,2,Indian,1.0
12_0_3_20170104225715968.jpg.chip.jpg,2,Indian,0.9769779443740845
12_0_3_20170104225802393.jpg.chip.jpg,2,Indian,0.9999996423721313
12_0_3_20170104230255729.jpg.chip.jpg,2,Indian,1.0
12_0_3_20170117183456013.jpg.chip.jpg,3,Latino_Hispanic,0.669122576713562
12_0_4_20170103200538198.jpg.chip.jpg,3,Latino_Hispanic,0.999942421913147
12_0_4_20170103200555927.jpg.chip.jpg,3,Latino_Hispanic,0.9962204098701477
12_0_4_20170103200626630.jpg.chip.jpg,1,East Asian,1.0
12_0_4_20170103200908168.jpg.chip.jpg,3,Latino_Hispanic,0.960462212562561
12_0_4_20170103201607807.jpg.chip.jpg,3,Latino_Hispanic,0.985156774520874
12_0_4_20170103201824880.jpg.chip.jpg,5,Southeast Asian,0.9995439648628235
12_0_4_20170103205745050.jpg.chip.jpg,2,Indian,0.9942498207092285
12_1_0_20170102234319611.jpg.chip.jpg,6,White,0.9999583959579468
12_1_0_20170102234723371.jpg.chip.jpg,6,White,1.0
12_1_0_20170103175441790.jpg.chip.jpg,3,Latino_Hispanic,0.8297163844108582
12_1_0_20170103200659679.jpg.chip.jpg,3,Latino_Hispanic,0.9999443292617798
12_1_0_20170103200711205.jpg.chip.jpg,6,White,0.7802620530128479
12_1_0_20170103200742207.jpg.chip.jpg,6,White,0.999933123588562
12_1_0_20170103200944175.jpg.chip.jpg,6,White,1.0
12_1_0_20170104005520631.jpg.chip.jpg,6,White,0.9921892881393433
12_1_0_20170104005712405.jpg.chip.jpg,6,White,1.0
12_1_0_20170104012017177.jpg.chip.jpg,6,White,0.9999802112579346
12_1_0_20170104013219930.jpg.chip.jpg,5,Southeast Asian,0.9999998807907104
12_1_0_20170104013410523.jpg.chip.jpg,6,White,0.9553650617599487
12_1_0_20170109193530060.jpg.chip.jpg,6,White,0.9999997615814209
12_1_0_20170109200852145.jpg.chip.jpg,6,White,1.0
12_1_0_20170109200904988.jpg.chip.jpg,6,White,1.0
12_1_0_20170109200926532.jpg.chip.jpg,6,White,1.0
12_1_0_20170109201114375.jpg.chip.jpg,6,White,1.0
12_1_0_20170109201553786.jpg.chip.jpg,3,Latino_Hispanic,0.9439147114753723
12_1_0_20170109201611941.jpg.chip.jpg,6,White,0.9300889372825623
12_1_0_20170109203240213.jpg.chip.jpg,6,White,1.0
12_1_0_20170109203306886.jpg.chip.jpg,6,White,0.9665762782096863
12_1_0_20170109203310061.jpg.chip.jpg,6,White,1.0
12_1_0_20170109203338340.jpg.chip.jpg,6,White,0.6866160035133362
12_1_0_20170109203424756.jpg.chip.jpg,3,Latino_Hispanic,0.5683337450027466
12_1_0_20170109203536309.jpg.chip.jpg,6,White,1.0
12_1_0_20170109203606169.jpg.chip.jpg,6,White,0.9993265867233276
12_1_0_20170109203628860.jpg.chip.jpg,6,White,1.0
12_1_0_20170109203631496.jpg.chip.jpg,6,White,0.5228603482246399
12_1_0_20170109203700059.jpg.chip.jpg,6,White,1.0
12_1_0_20170109203709140.jpg.chip.jpg,6,White,0.6020562648773193
12_1_0_20170109204113685.jpg.chip.jpg,6,White,1.0
12_1_0_20170109204206273.jpg.chip.jpg,6,White,0.5775356888771057
12_1_0_20170109204241570.jpg.chip.jpg,6,White,1.0
12_1_0_20170109204428993.jpg.chip.jpg,6,White,0.9718012809753418
12_1_0_20170109204431716.jpg.chip.jpg,6,White,0.9999452829360962
12_1_0_20170109204507030.jpg.chip.jpg,6,White,1.0
12_1_0_20170109204750280.jpg.chip.jpg,6,White,0.9999998807907104
12_1_0_20170109204805155.jpg.chip.jpg,6,White,1.0
12_1_0_20170109204815030.jpg.chip.jpg,6,White,1.0
12_1_0_20170109205043077.jpg.chip.jpg,3,Latino_Hispanic,0.5490406155586243
12_1_0_20170109205045850.jpg.chip.jpg,6,White,0.6453669667243958
12_1_0_20170109205056743.jpg.chip.jpg,6,White,0.9509610533714294
12_1_0_20170109205104124.jpg.chip.jpg,6,White,1.0
12_1_0_20170109205130906.jpg.chip.jpg,6,White,0.7919447422027588
12_1_0_20170109212505669.jpg.chip.jpg,6,White,0.6805853843688965
12_1_0_20170109213526011.jpg.chip.jpg,3,Latino_Hispanic,0.5928630828857422
12_1_0_20170109214236402.jpg.chip.jpg,6,White,0.45476263761520386
12_1_0_20170109214435512.jpg.chip.jpg,6,White,0.9185227155685425
12_1_0_20170116211852302.jpg.chip.jpg,3,Latino_Hispanic,0.6061659455299377
12_1_0_20170117143729521.jpg.chip.jpg,6,White,1.0
12_1_0_20170117154622148.jpg.chip.jpg,3,Latino_Hispanic,0.5452706217765808
12_1_0_20170117181943783.jpg.chip.jpg,6,White,1.0
12_1_0_20170117193148948.jpg.chip.jpg,6,White,1.0
12_1_1_20170109204024091.jpg.chip.jpg,5,Southeast Asian,0.7193851470947266
12_1_1_20170109204809866.jpg.chip.jpg,0,Black,1.0
12_1_1_20170109214204794.jpg.chip.jpg,0,Black,0.9999957084655762
12_1_1_20170109214642524.jpg.chip.jpg,0,Black,0.7038784027099609
12_1_1_20170112213303693.jpg.chip.jpg,3,Latino_Hispanic,0.9584439396858215
12_1_1_20170116225216163.jpg.chip.jpg,5,Southeast Asian,0.9965636134147644
12_1_1_20170116233629728.jpg.chip.jpg,0,Black,0.9987769722938538
12_1_2_20170103200649030.jpg.chip.jpg,5,Southeast Asian,0.9996445178985596
12_1_2_20170103200922406.jpg.chip.jpg,1,East Asian,0.9999998807907104
12_1_2_20170103201240488.jpg.chip.jpg,5,Southeast Asian,0.9999996423721313
12_1_2_20170104012405785.jpg.chip.jpg,5,Southeast Asian,0.999998927116394
12_1_2_20170109203838187.jpg.chip.jpg,6,White,0.5459477305412292
12_1_2_20170109214246240.jpg.chip.jpg,5,Southeast Asian,0.9999775886535645
12_1_2_20170116190115810.jpg.chip.jpg,1,East Asian,1.0
12_1_2_20170116194059753.jpg.chip.jpg,1,East Asian,1.0
12_1_2_20170117145333545.jpg.chip.jpg,1,East Asian,1.0
12_1_2_20170117165908225.jpg.chip.jpg,1,East Asian,0.8166486620903015
12_1_2_20170117194013371.jpg.chip.jpg,1,East Asian,1.0
12_1_3_20161220222343139.jpg.chip.jpg,2,Indian,0.9921693205833435
12_1_3_20170104012400657.jpg.chip.jpg,2,Indian,0.9972533583641052
12_1_3_20170104013517483.jpg.chip.jpg,1,East Asian,0.9999781847000122
12_1_3_20170104221704334.jpg.chip.jpg,2,Indian,0.9995920062065125
12_1_3_20170104221910239.jpg.chip.jpg,2,Indian,1.0
12_1_3_20170104223448631.jpg.chip.jpg,3,Latino_Hispanic,0.9910517334938049
12_1_3_20170104223643593.jpg.chip.jpg,3,Latino_Hispanic,0.9339223504066467
12_1_3_20170117152932909.jpg.chip.jpg,3,Latino_Hispanic,0.5228187441825867
12_1_3_20170117154644725.jpg.chip.jpg,6,White,0.999997615814209
